item_id,acronym,sentence,gold_expansion,candidates,n_candidates,provenance,source,page_title,review_verdict
kn4-0146,כ״ח,"ובאותו היום הנשגב, כ""ח באייר, נפתחו השמים וכל עם ישראל ראה את מראות אלוקים, כאשר הלוחמים האמיצים, בהקרבה ללא גבול ובחירוף נפש, תקעו שוב את היתד לבניין ירושלים הגדולה והמאוחדת.",עשרים ושמונה (גימטריה),כהנא חי | כתיב חסר | כדור חוזר | כינוי חבור | עשרים ושמונה (גימטריה),5,knesset,knesset,13_ptm_532270.docx,clean
kn4-0147,א״ד,"החקלאות, הפאר של הקיבוצים והמושבים, נמצאת היום באדמה – לא באדמה במובן החיובי כפי שאמר א""ד גורדון; באדמה, בעגה של הפנים באדמה.",אהרן דוד (גורדון),אינו דומה | אינו דין | אליבא דאמת | אשראי דוקומנטרי | איכא דאמרי (יש אומרים) | אליבא דידי (דידיה) | אנית-דיג | אהרן דוד (גורדון) | חמש (גימטריה),9,knesset,knesset,13_ptm_532272.docx,clean
kn4-0148,מד״א,"לאירוע האמור הגיעו אמבולנס מד""א רגיל וניידת טיפול נמרץ של מד""א, אשר הוזעקה לאחר מכן על-ידי צוות מד""א.",מגן דוד אדום,מגן דוד אדום | מרא דאתרא | מסכת דרך ארץ | מאן דאמר (מי שאמר) | משום דרכי אמורי | ארבעים וחמש (גימטריה),6,knesset,knesset,13_ptm_532272.docx,clean
kn4-0149,מד״א,"בשעה 15:20 התקבלה קריאה במוקד מד""א איילון ובה נמסר על ילד בן 13 הסובל מכאבי בטן ומהקאות בבית-ספר.",מגן דוד אדום,מגן דוד אדום | מרא דאתרא | מסכת דרך ארץ | מאן דאמר (מי שאמר) | משום דרכי אמורי | ארבעים וחמש (גימטריה),6,knesset,knesset,13_ptm_532272.docx,clean
kn4-0150,מד״א,"בהמשך, כאשר החמיר מצב הילד, הוזעקה גם ניידת טיפול נמרץ של מד""א, אשר הגיעה כעבור שבע דקות.",מגן דוד אדום,מגן דוד אדום | מרא דאתרא | מסכת דרך ארץ | מאן דאמר (מי שאמר) | משום דרכי אמורי | ארבעים וחמש (גימטריה),6,knesset,knesset,13_ptm_532272.docx,clean
kn4-0151,ק״ו,"קו החשמל שעמודים מספר שלו התמוטטו בסופה בתאריך 22 באפריל 1994 הינו קו מתח עליון של 161 ק""ו הקיים כבר 25 שנה.",קילוולט,קל וחומר | קצר וקולע | מאה ושש (גימטריה) | קילוולט,4,knesset,knesset,13_ptm_532276.docx,human_review
kn4-0152,חמ״ס,"תפקידם של שירותי הכבאות וההצלה באירועי חמ""ס הוא תפקיד מצומצם ומתבטא בצמצום השפעת החומרים המסוכנים, במקום האירוע, באמצעים העומדים לרשותם, קרי – מים וקצף.",חומר מסווג,"חומר מסווג | חומשים, מחזורים, סידורים | מאה ושמונה (גימטריה)",3,knesset,knesset,13_ptm_532276.docx,clean
kn4-0153,חמ״ס,"על אף הכרזת הוועד הארצי של הכבאים כי לא יצאו לאירועי חמ""ס בעתיד, יש לציין כי באירועים האחרונים, שאירעו לאחר הצהרת הוועד – בשער-הגיא, ברמת-חובב, בקריית-חיים, בכביש ירושלים",חומר מסווג,"חומר מסווג | חומשים, מחזורים, סידורים | מאה ושמונה (גימטריה)",3,knesset,knesset,13_ptm_532276.docx,clean
kn4-0154,חמ״ס,"באירוע חמ""ס בנמל חיפה לא יצאו כבאי השירות בשל סכסוך עבודה.",חומר מסווג,"חומר מסווג | חומשים, מחזורים, סידורים | מאה ושמונה (גימטריה)",3,knesset,knesset,13_ptm_532276.docx,clean
kn4-0155,חמ״ס,"באירוע חמ""ס בנמל חיפה לא יצאו כבאי השירות, כמתבקש, בשל סכסוך עבודה.",חומר מסווג,"חומר מסווג | חומשים, מחזורים, סידורים | מאה ושמונה (גימטריה)",3,knesset,knesset,13_ptm_532276.docx,clean
kn4-0156,חמ״ס,"תפקידם של שירותי כבאות והצלה באירועי חמ""ס הוא מצומצם ומתבטא בצמצום השפעת החומרים המסוכנים במקום האירוע, באמצעים העומדים לרשותם, קרי – מים וקצף.",חומר מסווג,"חומר מסווג | חומשים, מחזורים, סידורים | מאה ושמונה (גימטריה)",3,knesset,knesset,13_ptm_532276.docx,clean
kn4-0157,חמ״ס,"כדי לאפשר לכבאים לבצע את התפקיד הראשוני, המוטל עליהם באירועי חומרים מסוכנים, עברו הכבאים הכשרה מיוחדת והועמדו לרשות כל שירות חליפות מגן ייעודיות שתפקידן להגן על הכבאי בעת אירוע חמ""ס.",חומר מסווג,"חומר מסווג | חומשים, מחזורים, סידורים | מאה ושמונה (גימטריה)",3,knesset,knesset,13_ptm_532276.docx,clean
kn4-0158,חמ״ס,"כמו כן יש בשירותי כבאות והצלה צוותי חמ""ס מרחביים, בפתח-תקווה לאזור המרכז, בחיפה לאזור הצפון, בבאר-שבע לאזור הדרום, בירושלים ובאשקלון/אשדוד.",חומר מסווג,"חומר מסווג | חומשים, מחזורים, סידורים | מאה ושמונה (גימטריה)",3,knesset,knesset,13_ptm_532276.docx,clean
kn4-0159,מב״ר,"למי שלא יודע, תוכנית מב""ר זו תוכנית שנותנת הזדמנות שנייה.",מסלול בגרויות רגיל,משרד הבריאות | מסלול בגרויות רגיל | מפגר בעל רצון | מאתיים וארבעים ושתיים (גימטריה),4,knesset,knesset,13_ptm_532277.docx,clean
kn4-0160,רמ״ח,"כואבות לי הבעיות שציינת, ואני תומך במה שאמרת בכל רמ""ח איברי.",מספר האיברים בגוף האדם,ראש מחלקה | מספר האיברים בגוף האדם | מאתיים וארבעים ושמונה (גימטריה),3,knesset,knesset,13_ptm_532277.docx,clean
kn4-0161,מג״ב,"אני קורא ליהודים בישראל להתייחס אל שוטר או שוטר מג""ב בלי תג זיהוי כאל מתחזה ולא להתחשב בו.",משמר הגבול,משמר הגבול | מגה בית (גם: מגה בייט). בדיוק מיליון בית | מיירט גובה בינוני | ארבעים וחמש (גימטריה),4,knesset,knesset,13_ptm_532278.docx,clean
kn4-0162,אמ״ן,"הוא יצא בהתקפה חסרת תקדים בתולדות המדינה על הערכות ראש אמ""ן, ובעצם אומר לנו שר החוץ ואומרת הממשלה: העובדות לא מעניינות אותנו.",אגף מודיעין,אגף מודיעין | אל מלך נאמן | תשעים ואחת (גימטריה),3,knesset,knesset,13_ptm_532279.docx,clean
kn4-0163,מע״ש,"ראיתי לדוגמה מע""ש בנצרת-עילית, שהוא דוגמה המראה איך יכולים בצורה יפה, מכובדת ומכניסה ליצור עבודה ולהעסיק בעלי נכויות שונות בעבודה של ממש, חמש עד שמונה שעות עבודה ליום.",מפעל עבודה שיקומי,מסכת מעשר שני | מערכת שעות | מפעל עבודה שיקומי | ארבע מאות ועשר (גימטריה),4,knesset,knesset,13_ptm_532279.docx,clean
kn4-0164,אב״ש,"מר אב""ש הציג בפני משרדנו דיפלומה של דוקטור להיסטוריה של העם הצ'רקסי.",ראשי תיבות שם פרטי ומשפחה (זהות חסויה),אבינו שבשמיים | אבן שושן (המילונאי הנודע) | שלוש מאות ושלוש (גימטריה) | ראשי תיבות שם פרטי ומשפחה (זהות חסויה),4,knesset,knesset,13_ptm_532282.docx,clean
kn4-0166,השב״ס,"אדוני היושב-ראש, רבותי חברי הכנסת, כבוד השר, קיבלתי פניות רבות מהרב עוזי משולם על הפרת סיכומים שהיו עם צמרת השב""ס ולא קוימו.",שירות בתי הסוהר,שירות בתי הסוהר | השאלה בין-ספרייתית | שלוש מאות ושישים ושבע (גימטריה),3,knesset,knesset,13_ptm_532282.docx,clean
kn4-0167,ז״ל,"ז""ל, זיכרונו לברכה, מנוחתו עדן, כל שיש לומר; הוא אמר שהאדם לא מת אלא רק גופתו מתה, לכן אני מכבדת את הגישה הזאת.",זכרו לברכה; זכרונו לברכה,זרע לבטלה | זכור לטוב | זכר לחורבן | זכרנו לחיים | זה לשונו | זכר לדבר | זכרו לברכה; זכרונו לברכה | שלושים ושבע (גימטריה),8,knesset,knesset,13_ptm_532284.docx,clean
kn4-0168,אמ״ן,"בעניין זה חשוב להזכיר את יציאתו המוקדמת לחופשה של ראש אמ""ן, האלוף אורי שגיא.",אגף מודיעין,אגף מודיעין | אל מלך נאמן | תשעים ואחת (גימטריה),3,knesset,knesset,13_ptm_532285.docx,clean
kn4-0169,אמ״ן,"הנושא איננו האדם אורי שגיא, אלא קבלה או אי-קבלה של תחזיות אמ""ן, וחשש חס וחלילה למחדלים עתידיים כתוצאה מאי-הצגת תחזיות, מחשש שמקבל תחזיות אלה לא יאהב אותן.",אגף מודיעין,אגף מודיעין | אל מלך נאמן | תשעים ואחת (גימטריה),3,knesset,knesset,13_ptm_532285.docx,clean
kn4-0170,קצא״א,"הדליפה והשרפה במתקן קצא""א ליד אשקלון והשלכותיה",קו צינור אילת-אשקלון,קו צינור אילת-אשקלון | דליפת הנפט בשמורת עברונה | חברת קו צינור אירופה אסיה | מאה ותשעים ושתיים (גימטריה),4,knesset,knesset,13_ptm_532287.docx,clean
kn4-0171,קצא״א,"הסעיף הבא – הצעות לסדר-היום מס' 5475, 5482 ו-5515: הדליפה והשרפה במתקן קצא""א ליד אשקלון והשלכותיה.",קו צינור אילת-אשקלון,קו צינור אילת-אשקלון | דליפת הנפט בשמורת עברונה | חברת קו צינור אירופה אסיה | מאה ותשעים ושתיים (גימטריה),4,knesset,knesset,13_ptm_532287.docx,clean
kn4-0172,קצא״א,"אנחנו נזדקק עתה לתזכורות על דברים ואסונות או כמעט אסונות שקרו דווקא בארץ, ואני רוצה להזכיר לכנסת כי באותו אתר של קצא""א, מדרום לאשקלון, לפני שש שנים פרצה דלקה.",קו צינור אילת-אשקלון,קו צינור אילת-אשקלון | דליפת הנפט בשמורת עברונה | חברת קו צינור אירופה אסיה | מאה ותשעים ושתיים (גימטריה),4,knesset,knesset,13_ptm_532287.docx,clean
kn4-0173,קצא״א,"אני מזכיר את השרפה שהיתה בפי-גלילות משום האפיונים המשותפים לה ולשרפה שפרצה ב-1 בספטמבר באתר קצא""א באשקלון.",קו צינור אילת-אשקלון,קו צינור אילת-אשקלון | דליפת הנפט בשמורת עברונה | חברת קו צינור אירופה אסיה | מאה ותשעים ושתיים (גימטריה),4,knesset,knesset,13_ptm_532287.docx,clean
kn4-0174,קצא״א,"לפי הפרסומים, נמנעה קצא""א מלדווח למשרד לאיכות הסביבה על האירוע, וזאת בניגוד לחובתה על-פי חוק.",קו צינור אילת-אשקלון,קו צינור אילת-אשקלון | דליפת הנפט בשמורת עברונה | חברת קו צינור אירופה אסיה | מאה ותשעים ושתיים (גימטריה),4,knesset,knesset,13_ptm_532287.docx,clean
kn4-0175,קצא״א,"חבל מאוד שרק לאחר שהעניין דלף והגיע לכדי יוזמה להצעה לסדר-היום בכנסת, מצאה הנהלת קצא""א את הסיבה ואת הזמן לערוך מסיבת עיתונאים וניסתה, באותה מסיבת עיתונאים, לגמד מחומרתה של הפרשה, מחומרתו של האירוע.",קו צינור אילת-אשקלון,קו צינור אילת-אשקלון | דליפת הנפט בשמורת עברונה | חברת קו צינור אירופה אסיה | מאה ותשעים ושתיים (גימטריה),4,knesset,knesset,13_ptm_532287.docx,clean
