item_id,acronym,sentence,provisional_expansion,sense_id,gold_expansion,label_status,n_candidates,candidates,provenance,multi_sense_type,source,page_title,review_verdict,review_note,label_origin,category
ha-03077,ש״ב,"לפחות אחד מן המשתתפים צריך להיות אורח חדש שלא השתתף בסעודת ""ש״ב"" של הימים הקודמים או בחתונה (""פנים חדשות""), ויש האומרים שהוא צריך להיות מספיק חשוב ש""מרבים בשבילו בסעודה"".",שבע ברכות,ש״ב.01,שבע ברכות,weak,5,שמואל ב' | שירות ביטחון | שלום בית | שבע ברכות | שיעורי בית,substituted,yes,wikipedia,שבע ברכות,unreviewed,,substitution,wiki_substituted
ha-03078,ש״ב,"כאשר אין ""פנים חדשות"", ולדעתו של הרב עובדיה יוסף גם בסעודת ש״ב שאינה מתקיימת בבית החתנים, מברכים רק את ברכת ""בורא פרי הגפן"" וברכת ""אשר ברא"".",שבע ברכות,ש״ב.01,שבע ברכות,weak,5,שמואל ב' | שירות ביטחון | שלום בית | שבע ברכות | שיעורי בית,substituted,yes,wikipedia,שבע ברכות,unreviewed,,substitution,wiki_substituted
ha-03079,ש״ב,"בתקופה המודרנית מתן ש״ב נהוג במרבית בתי הספר, ובמרבית מדינות העולם, במערכת החינוך הפורמלית.",שיעורי בית,ש״ב.02,שיעורי בית,weak,5,שמואל ב' | שירות ביטחון | שלום בית | שבע ברכות | שיעורי בית,substituted,yes,wikipedia,שיעורי בית,unreviewed,,substitution,wiki_substituted
ha-03080,ש״ב,"מטלות אשר יכולות לשמש לצורך ש״ב על פי חוזר של משרד החינוך הן: קריאה של טקסט, מענה לשאלות, סיכום, ארגון של נתונים, איתור מידע באינטרנט, תרגול, לימוד בעל פה ועריכה של תצפית.",שיעורי בית,ש״ב.02,שיעורי בית,weak,5,שמואל ב' | שירות ביטחון | שלום בית | שבע ברכות | שיעורי בית,substituted,yes,wikipedia,שיעורי בית,unreviewed,,substitution,wiki_substituted
ha-03081,ש״ב,"האימון אשר מתאפשר דרך הכנת ש״ב, מהווה בסיס להעמקת הידע ושליטה במיומנויות למידה.",שיעורי בית,ש״ב.02,שיעורי בית,weak,5,שמואל ב' | שירות ביטחון | שלום בית | שבע ברכות | שיעורי בית,substituted,yes,wikipedia,שיעורי בית,unreviewed,,substitution,wiki_substituted
ha-03082,ש״ב,ש״ב המדינה (בגאורגית: სახელმწიფო უსაფრთხოების სამსახური) הוא הזרוע הממשלתית בגאורגיה האחראית לביטחון פנים במדינה.,שירות ביטחון,ש״ב.03,שירות ביטחון,weak,5,שמואל ב' | שירות ביטחון | שלום בית | שבע ברכות | שיעורי בית,substituted,yes,wikipedia,שירות ביטחון המדינה (גאורגיה),unreviewed,,substitution,wiki_substituted
ha-03083,ש״ב,"עם חקיקתו של חוק שירות המילואים בשנת 2008, עברו אליו מרבית ההוראות העוסקות בשירות המילואים, ואילו בחוק ש״ב נותרו הוראות העוסקות בשירות סדיר והוראות כלליות שרלוונטיות לשני סוגי השירותים.",שירות ביטחון,ש״ב.03,שירות ביטחון,weak,5,שמואל ב' | שירות ביטחון | שלום בית | שבע ברכות | שיעורי בית,substituted,yes,wikipedia,חוק שירות ביטחון,unreviewed,,substitution,wiki_substituted
ha-03084,ש״ב,"בשנת 2005 יזמה הממשלה תיקון לחוק ש״ב, שבו הציעה לנסח מחדש סעיפים אלה, כדי שיתאמו את המצב הקיים בפועל.",שירות ביטחון,ש״ב.03,שירות ביטחון,weak,5,שמואל ב' | שירות ביטחון | שלום בית | שבע ברכות | שיעורי בית,substituted,yes,wikipedia,חוק שירות ביטחון,unreviewed,,substitution,wiki_substituted
ha-03085,ש״ב,"ש״ב הוא מונח המתאר יחסי שלום והרמוניה בין בני משפחה, באופן המאפשר חיים משותפים ללא חיכוכים ומריבות קשות.",שלום בית,ש״ב.04,שלום בית,weak,5,שמואל ב' | שירות ביטחון | שלום בית | שבע ברכות | שיעורי בית,substituted,yes,wikipedia,שלום בית,unreviewed,,substitution,wiki_substituted
ha-03086,ש״ב,"ש״ב נחשב כערך ביהדות, הן מצד מצוות ומידות טובות שבין אדם לחבירו, והן כתשתית לחיי נישואים והקמת משפחה בצורה בריאה ואידיאלית.",שלום בית,ש״ב.04,שלום בית,weak,5,שמואל ב' | שירות ביטחון | שלום בית | שבע ברכות | שיעורי בית,substituted,yes,wikipedia,שלום בית,unreviewed,,substitution,wiki_substituted
ha-03087,ש״ב,"מושג זה עולה פעמים רבות במשפטי גירושים, כאשר אחד מבני הזוג מבקש להתגרש, ואילו האחר דורש ש״ב, כלומר חזרה לחיי נישואים הרמוניים.",שלום בית,ש״ב.04,שלום בית,weak,5,שמואל ב' | שירות ביטחון | שלום בית | שבע ברכות | שיעורי בית,substituted,yes,wikipedia,שלום בית,unreviewed,,substitution,wiki_substituted
ha-02444,ע״ח,"במילים אחרות, הגוף לא היה יכול להגביר את מהירותו אם לא היה בהתחלה במקום גבוה שמהווה צורת אנרגיה אחרת ומאפשר לו להגביר את מהירותו ע״ח אותה צורת אנרגיה.",על חשבון,ע״ח.01,על חשבון,weak,2,על חשבון | עץ חיים,substituted,yes,wikipedia,חוק שימור האנרגיה,unreviewed,,substitution,wiki_substituted
ha-02445,ע״ח,"במקרה שנזרוק גוף מגובה פני האדמה נקבל מעבר הפוך של האנרגיה, מאנרגיה קינטית שהזורק נותן לגוף, לאנרגיה פוטנציאלית כובדית, כך שהגוף צובר גובה ע״ח מהירותו שקטֵנה.",על חשבון,ע״ח.01,על חשבון,weak,2,על חשבון | עץ חיים,substituted,yes,wikipedia,חוק שימור האנרגיה,unreviewed,,substitution,wiki_substituted
ha-02446,ע״ח,"היחסים הדיפלומטיים בין המדינות נותקו בשנת 1964, כאשר שארל דה גול הכיר בלגיטימיות של הרפובליקה העממית של סין ע״ח הרפובליקה של סין.",על חשבון,ע״ח.01,על חשבון,weak,2,על חשבון | עץ חיים,substituted,yes,wikipedia,יחסי טאיוואן–צרפת,unreviewed,,substitution,wiki_substituted
ha-02447,ע״ח,"ישיבת ע״ח היא ישיבה ותיקה של היישוב הישן בירושלים, הכוללת תלמוד תורה, ישיבה וכולל.",עץ חיים,ע״ח.02,עץ חיים,weak,2,על חשבון | עץ חיים,substituted,yes,wikipedia,ישיבת עץ חיים,unreviewed,,substitution,wiki_substituted
ha-02448,ע״ח,מיזם נוסף שנבנה כדי לממן את פעולות הישיבה הוא שכונת ע״ח שבסמוך לגשר המיתרים.,עץ חיים,ע״ח.02,עץ חיים,weak,2,על חשבון | עץ חיים,substituted,yes,wikipedia,ישיבת עץ חיים,unreviewed,,substitution,wiki_substituted
ha-02449,ע״ח,לשכת הרב לאו דחתה את ההאשמות וטענה שמהלכיה בעניין הרב שטסמן אינם קשורים למוסדות ע״ח.,עץ חיים,ע״ח.02,עץ חיים,weak,2,על חשבון | עץ חיים,substituted,yes,wikipedia,ישיבת עץ חיים,unreviewed,,substitution,wiki_substituted
ha-01166,חו״ר,"חו״ר העיר ונציה הסכימו עם רבי דוד מילדולה, התשובה נחתמה בשמם על ידי רבי יצחק פאציפיקו.",חכמי ורבני,חו״ר.01,חכמי ורבני,weak,3,חכמי ורבני | חסד ורחמים | חנון ורחום,substituted,yes,wikipedia,פולמוס שבת החתונה,unreviewed,,substitution,wiki_substituted
ha-01167,חו״ר,"חו״ר העיר פיררה הסכימו עם רבי דוד מילדולה, התשובה נחתמה על ידי הסופר רבי משה חיים ריקאנטי.",חכמי ורבני,חו״ר.01,חכמי ורבני,weak,3,חכמי ורבני | חסד ורחמים | חנון ורחום,substituted,yes,wikipedia,פולמוס שבת החתונה,unreviewed,,substitution,wiki_substituted
ha-01168,חו״ר,"הרב יהושע משה, קץ הימין - תולדות חו״ר בבל ראשונים ואחרונים, עמ' 54, ירושלים: הוצאת ספרים בקאל, 1966.",חכמי ורבני,חו״ר.01,חכמי ורבני,weak,3,חכמי ורבני | חסד ורחמים | חנון ורחום,substituted,yes,wikipedia,יחזקאל משה הלוי,unreviewed,,substitution,wiki_substituted
ha-01169,חו״ר,"הם מתארים אותו כאל רודף צדק, קשוח ונקמן, ניגוד של האל הראשי, האל של הנצרות, אל חו״ר, אל שמהותו אהבה.",חנון ורחום,חו״ר.03,חנון ורחום,weak,3,חכמי ורבני | חסד ורחמים | חנון ורחום,substituted,yes,wikipedia,ביניטריות,unreviewed,,substitution,wiki_substituted
ha-01170,חו״ר,ברחוב הכרמל הוקם על ידי משפחת ארמוזה וסידיס שרמזו את שמם באות אחת לפני האחרונה בכל מילה; אגודת בית הכנסת חו״ר.,חסד ורחמים,חו״ר.02,חסד ורחמים,weak,3,חכמי ורבני | חסד ורחמים | חנון ורחום,substituted,yes,wikipedia,נחלאות,unreviewed,,substitution,wiki_substituted
ha-01171,חו״ר,"על פי אמירה המיוחסת לנביא מוחמד, מחלוקת בין המאמינים הנאמנים היא ברכה, חו״ר.",חסד ורחמים,חו״ר.02,חסד ורחמים,weak,3,חכמי ורבני | חסד ורחמים | חנון ורחום,substituted,yes,wikipedia,איח'תילאף,unreviewed,,substitution,wiki_substituted
ha-01172,חו״ר,"הוא הפעיל הבולט של עמותת ""כלל ישראל – חו״ר"", ארגון ""ביחד ננצח"" המסייע לחיילים, הפועל תחת העמותה.",חסד ורחמים,חו״ר.02,חסד ורחמים,weak,3,חכמי ורבני | חסד ורחמים | חנון ורחום,substituted,yes,wikipedia,שי גראוכר,unreviewed,,substitution,wiki_substituted
ha-01822,מל״ט,RQ-2 פיוניר (RQ-2 Pioneer) הוא מל״ט שפותח במשותף על ידי תאגיד AAI והתעשייה האווירית לישראל.,מטוס ללא טייס,מל״ט.01,מטוס ללא טייס,weak,2,מטוס ללא טייס | מיגו לחצי טענה,substituted,no,wikipedia,RQ-2 פיוניר,unreviewed,,substitution,wiki_substituted
ha-01823,מל״ט,במסגרת הניסוי המערכת יירטה בהצלחה מל״ט שדימה מטרה.,מטוס ללא טייס,מל״ט.01,מטוס ללא טייס,weak,2,מטוס ללא טייס | מיגו לחצי טענה,substituted,no,wikipedia,ברק 8,unreviewed,,substitution,wiki_substituted
ha-02889,רמ״ק,"לבד מכרטיס הקול, יש אזור קטן בלוח האם המעבד קול באופן מוגבל ומכיל גם רמ״ק.",רמקול קטן,רמ״ק.01,רמקול קטן,weak,2,רמקול קטן | רבי משה קורדברו,substituted,no,wikipedia,כרטיס קול,unreviewed,,substitution,wiki_substituted
