item_id,acronym,sentence,provisional_expansion,sense_id,gold_expansion,label_status,n_candidates,candidates,provenance,multi_sense_type,batch,source,page_title
ha-02080,מ״מ,"אמנם הכל מודים שאשה שלא שמעה מ״מ חייבת לקרוא לעצמה, או שיוצאת על ידי גבר או אשה אחרים, כי נידון הלכתי זה נוגע רק לשאלת צירוף נשים על ידי נשים, או יצירת מניין על ידן.",מקרא מגילה,מ״מ.10,מקרא מגילה,weak,16,מילימטר | ממלא מקום | מכל מקום | מערכות מידע | מפקד מחלקה | מראה מקום | משתנה מקרי | מרחב מטרי | מגיד מישרים | מרחב מכפלה | מערכות מחשב | מגיד משנה | מערך המבצעים המיוחדים | מכונאי מוטס | מקרא מגילה | מרחב מדגם,substituted,yes,1,wikipedia,מקרא מגילה
ha-02081,מ״מ,"מִשְׁלֹחַ מָנוֹת היא אחת מן המצוות הנוהגות בחג פורים, בין מצוות מ״מ, משתה ושמחה ומתנות לאביונים.",מקרא מגילה,מ״מ.10,מקרא מגילה,weak,16,מילימטר | ממלא מקום | מכל מקום | מערכות מידע | מפקד מחלקה | מראה מקום | משתנה מקרי | מרחב מטרי | מגיד מישרים | מרחב מכפלה | מערכות מחשב | מגיד משנה | מערך המבצעים המיוחדים | מכונאי מוטס | מקרא מגילה | מרחב מדגם,substituted,yes,1,wikipedia,משלוח מנות
ha-02082,מ״מ,מ״מ: קריאת מגילת אסתר בחג הפורים מתוך מגילה כשרה שנכתבה בדיו על קלף - בלילה וביום.,מקרא מגילה,מ״מ.10,מקרא מגילה,weak,16,מילימטר | ממלא מקום | מכל מקום | מערכות מידע | מפקד מחלקה | מראה מקום | משתנה מקרי | מרחב מטרי | מגיד מישרים | מרחב מכפלה | מערכות מחשב | מגיד משנה | מערך המבצעים המיוחדים | מכונאי מוטס | מקרא מגילה | מרחב מדגם,substituted,yes,1,wikipedia,שבע מצוות דרבנן
ha-02083,מ״מ,קוֹנְקוֹרְדַּנְצְיָה היא רשימה בסדר אלפביתי של כל המילים (או המילים העיקריות) שבשימוש ביצירה מסוימת בצירוף מ״מ של כל מילה.,מראה מקום,מ״מ.14,מראה מקום,weak,16,מילימטר | ממלא מקום | מכל מקום | מערכות מידע | מפקד מחלקה | מראה מקום | משתנה מקרי | מרחב מטרי | מגיד מישרים | מרחב מכפלה | מערכות מחשב | מגיד משנה | מערך המבצעים המיוחדים | מכונאי מוטס | מקרא מגילה | מרחב מדגם,substituted,yes,1,wikipedia,קונקורדנציה
ha-02084,מ״מ,"בטופולוגיה, מ״מ שלם הוא מ״מ בו כל סדרת קושי מתכנסת לגבול במרחב.",מרחב מטרי,מ״מ.11,מרחב מטרי,weak,16,מילימטר | ממלא מקום | מכל מקום | מערכות מידע | מפקד מחלקה | מראה מקום | משתנה מקרי | מרחב מטרי | מגיד מישרים | מרחב מכפלה | מערכות מחשב | מגיד משנה | מערך המבצעים המיוחדים | מכונאי מוטס | מקרא מגילה | מרחב מדגם,substituted,yes,1,wikipedia,מרחב מטרי שלם
ha-02085,מ״מ,מ״מ שלם הוא קומפקטי אם ורק אם הוא חסום לחלוטין.,מרחב מטרי,מ״מ.11,מרחב מטרי,weak,16,מילימטר | ממלא מקום | מכל מקום | מערכות מידע | מפקד מחלקה | מראה מקום | משתנה מקרי | מרחב מטרי | מגיד מישרים | מרחב מכפלה | מערכות מחשב | מגיד משנה | מערך המבצעים המיוחדים | מכונאי מוטס | מקרא מגילה | מרחב מדגם,substituted,yes,1,wikipedia,מרחב מטרי שלם
ha-02086,מ״מ,"בטופולוגיה, מ״מ היא קבוצה שמוגדרת עליה פונקציה סימטרית ואי-שלילית המפרידה נקודות והמקיימת את אי-שוויון המשולש.",מרחב מטרי,מ״מ.11,מרחב מטרי,weak,16,מילימטר | ממלא מקום | מכל מקום | מערכות מידע | מפקד מחלקה | מראה מקום | משתנה מקרי | מרחב מטרי | מגיד מישרים | מרחב מכפלה | מערכות מחשב | מגיד משנה | מערך המבצעים המיוחדים | מכונאי מוטס | מקרא מגילה | מרחב מדגם,substituted,yes,1,wikipedia,מרחב מטרי
ha-02087,מ״מ,"באלגברה ליניארית, מ״מ פנימית הוא מרחב וקטורי, עבורו מוגדרת פעולה בינארית בין כל שני איברים במרחב, המקיימת תכונות מסוימות ומכונה מכפלה פנימית.",מרחב מכפלה,מ״מ.12,מרחב מכפלה,weak,16,מילימטר | ממלא מקום | מכל מקום | מערכות מידע | מפקד מחלקה | מראה מקום | משתנה מקרי | מרחב מטרי | מגיד מישרים | מרחב מכפלה | מערכות מחשב | מגיד משנה | מערך המבצעים המיוחדים | מכונאי מוטס | מקרא מגילה | מרחב מדגם,substituted,yes,1,wikipedia,מרחב מכפלה פנימית
ha-02088,מ״מ,"מרחב וקטורי V {\displaystyle V} מעל השדה F {\displaystyle \mathbb {F} } , עם מכפלה פנימית ייקרא מ״מ פנימית.",מרחב מכפלה,מ״מ.12,מרחב מכפלה,weak,16,מילימטר | ממלא מקום | מכל מקום | מערכות מידע | מפקד מחלקה | מראה מקום | משתנה מקרי | מרחב מטרי | מגיד מישרים | מרחב מכפלה | מערכות מחשב | מגיד משנה | מערך המבצעים המיוחדים | מכונאי מוטס | מקרא מגילה | מרחב מדגם,substituted,yes,1,wikipedia,מרחב מכפלה פנימית
ha-02089,מ״מ,מרחב הילברט הוא מ״מ פנימית שהוא גם מרחב מטרי שלם ביחס למטריקה לעיל המושרית מהמכפלה הפנימית.,מרחב מכפלה,מ״מ.12,מרחב מכפלה,weak,16,מילימטר | ממלא מקום | מכל מקום | מערכות מידע | מפקד מחלקה | מראה מקום | משתנה מקרי | מרחב מטרי | מגיד מישרים | מרחב מכפלה | מערכות מחשב | מגיד משנה | מערך המבצעים המיוחדים | מכונאי מוטס | מקרא מגילה | מרחב מדגם,substituted,yes,1,wikipedia,מרחב מכפלה פנימית
ha-02090,מ״מ,"לדוגמה, התאמת צד מטבע לערך 0, וצדו השני לערך 1; גם גובהו של אדם שנבחר באקראי הוא מ״מ.",משתנה מקרי,מ״מ.13,משתנה מקרי,weak,16,מילימטר | ממלא מקום | מכל מקום | מערכות מידע | מפקד מחלקה | מראה מקום | משתנה מקרי | מרחב מטרי | מגיד מישרים | מרחב מכפלה | מערכות מחשב | מגיד משנה | מערך המבצעים המיוחדים | מכונאי מוטס | מקרא מגילה | מרחב מדגם,substituted,yes,1,wikipedia,משתנה מקרי
ha-02091,מ״מ,"לפעמים, ובניגוד לדוגמה לעיל, תוצאות ניסוי אינן שכיחות באותה מידה, ובכל זאת התוצאה נחשבת מ״מ מפני שאין לניסוי תוצאה וודאית.",משתנה מקרי,מ״מ.13,משתנה מקרי,weak,16,מילימטר | ממלא מקום | מכל מקום | מערכות מידע | מפקד מחלקה | מראה מקום | משתנה מקרי | מרחב מטרי | מגיד מישרים | מרחב מכפלה | מערכות מחשב | מגיד משנה | מערך המבצעים המיוחדים | מכונאי מוטס | מקרא מגילה | מרחב מדגם,substituted,yes,1,wikipedia,משתנה מקרי
ha-02092,מ״מ,"כאשר מרחב ההסתברות הוא בדיד, כל הפונקציות ממנו מדידות, ולכן כל פונקציה יכולה להיחשב מ״מ.",משתנה מקרי,מ״מ.13,משתנה מקרי,weak,16,מילימטר | ממלא מקום | מכל מקום | מערכות מידע | מפקד מחלקה | מראה מקום | משתנה מקרי | מרחב מטרי | מגיד מישרים | מרחב מכפלה | מערכות מחשב | מגיד משנה | מערך המבצעים המיוחדים | מכונאי מוטס | מקרא מגילה | מרחב מדגם,substituted,yes,1,wikipedia,משתנה מקרי
ha-02093,מ״ס,"כתוצאה מאיחוד הקבוצות הוגשה בקשה לרשם העמותות להוסיף לשמה של עמותת ""עירוני אשדוד"" את המילים ""מ״ס"".",מועדון ספורט,מ״ס.01,מועדון ספורט,weak,2,מועדון ספורט | מהירות סגירה,substituted,no,3,wikipedia,מועדון ספורט אשדוד
ha-02094,מ״ס,"הבקשה אושרה ושמה של העמותה המנהלת של המועדון עד היום הוא ""מ״ס עירוני אשדוד"".",מועדון ספורט,מ״ס.01,מועדון ספורט,weak,2,מועדון ספורט | מהירות סגירה,substituted,no,3,wikipedia,מועדון ספורט אשדוד
ha-02095,מ״ס,"במשחקה הראשון כקבוצה מאוחדת, הביסה מ״ס אשדוד את מכבי נתניה 6–0.",מועדון ספורט,מ״ס.01,מועדון ספורט,weak,2,מועדון ספורט | מהירות סגירה,substituted,no,3,wikipedia,מועדון ספורט אשדוד
ha-02096,מ״ע,"הלכות שקלים - מ״ע אחת, והיא ליתן כל איש מחצית השקל בכל שנה.",מצות עשה,מ״ע.01,מצות עשה,weak,2,מצות עשה | מנוחתו עדן,substituted,no,3,wikipedia,ספר זמנים
ha-02097,מ״ע,"הלכות קידוש החודש - מ״ע אחת, והיא לחשוב ולידע ולקבוע באיזה יום הוא תחילת כל חודש וחודש מחודשי השנה.",מצות עשה,מ״ע.01,מצות עשה,weak,2,מצות עשה | מנוחתו עדן,substituted,no,3,wikipedia,ספר זמנים
ha-02098,מ״ע,"הלכות עבודת יום הכיפורים נכללו בו מ״ע אחת:שיעשה מעשה יום הכיפורים כולו על הסדר כמו שכתוב בפרשת אחרי מות, הקרבנות והווידויים ושילוח השעיר ושאר העבודה.",מצות עשה,מ״ע.01,מצות עשה,weak,2,מצות עשה | מנוחתו עדן,substituted,no,3,wikipedia,ספר עבודה
ha-02099,מ״פ,מ״פ יכול להכיל מאות אלפים ואף מיליוני אנשים.,מחנה פליטים,מ״פ.01,מחנה פליטים,weak,6,מפקד פלוגה | מחנה פליטים | מחשבה פלילית | לשון משלים פועל | מחשבים מגה פיקסל | מתמטיקה מכפלה פנימית,substituted,yes,3,wikipedia,מחנה פליטים
ha-02100,מ״פ,"קלנדיה (בערבית: قلنديا – קלנדיא, או قلنديه – קלנדיה) הוא כפר ערבי באזור עטרות בצפון ירושלים וכן מ״פ פלסטינים סמוך.",מחנה פליטים,מ״פ.01,מחנה פליטים,weak,6,מפקד פלוגה | מחנה פליטים | מחשבה פלילית | לשון משלים פועל | מחשבים מגה פיקסל | מתמטיקה מכפלה פנימית,substituted,yes,3,wikipedia,קלנדיה
ha-02101,מ״פ,"מחנה הפליטים אל-יַרְמוּכּ (בערבית: مخيم اليرموك, תעתיק מדויק: מח'ים אלירמוכ) הוא מ״פ פלסטינים בדמשק שבסוריה, והמרכז הגדול ביותר של פליטים פלסטינים בסוריה.",מחנה פליטים,מ״פ.01,מחנה פליטים,weak,6,מפקד פלוגה | מחנה פליטים | מחשבה פלילית | לשון משלים פועל | מחשבים מגה פיקסל | מתמטיקה מכפלה פנימית,substituted,yes,3,wikipedia,מחנה הפליטים אל-ירמוכ
ha-02102,מ״פ,בעבירות של אחריות קפידה לא נדרשת מן התביעה הוכחת יסוד נפשי כלשהו אך הנאשם רשאי להוכיח כי לא הייתה לו מ״פ או רשלנות וכי נקט את כל האמצעים הסבירים כדי למנוע את העבירה.,מחשבה פלילית,מ״פ.02,מחשבה פלילית,weak,6,מפקד פלוגה | מחנה פליטים | מחשבה פלילית | לשון משלים פועל | מחשבים מגה פיקסל | מתמטיקה מכפלה פנימית,substituted,yes,3,wikipedia,עבירה
ha-02103,מ״פ,"עם זאת, בשל אופייה של האחריות הקפידה קובע חוק העונשין כי אין להטיל מאסר בגין עבירות אלה אלא אם הוכחו מ״פ או רשלנות.",מחשבה פלילית,מ״פ.02,מחשבה פלילית,weak,6,מפקד פלוגה | מחנה פליטים | מחשבה פלילית | לשון משלים פועל | מחשבים מגה פיקסל | מתמטיקה מכפלה פנימית,substituted,yes,3,wikipedia,עבירה
ha-02104,מ״פ,פזיזות – היא ענף משנה של מ״פ ועוסקת ביחס כלפי תוצאת העבירה.,מחשבה פלילית,מ״פ.02,מחשבה פלילית,weak,6,מפקד פלוגה | מחנה פליטים | מחשבה פלילית | לשון משלים פועל | מחשבים מגה פיקסל | מתמטיקה מכפלה פנימית,substituted,yes,3,wikipedia,עבירה
